Id,Cas,Name,Downloaded,Found_by,No_of_downloads, Done_by
14434,6807-17-6,"Phenol, 4,4'-(1,3-dimethylbutylidene)bis-",TRUE, CAS,1, Scout
14435,6812-78-8,"7-Octen-1-ol, 3,7-dimethyl-, (3S)-",TRUE, CAS,1, Scout
14437,6819-19-8,"3-Cyclohexene-1-propanol, 4-methyl-.gamma.-methylene-, 1-acetate",FALSE, ,0, 
14438,6819-41-6,"1-Propanol, sodium salt (1:1)",FALSE, ,0, 
14440,6829-22-7,"14H-Benz[4,5]isoquino[2,1-a]perimidin-14-one",FALSE, ,0, 
14443,6834-92-0,"Silicic acid (H2SiO3), sodium salt (1:2)",TRUE, CAS,3, Scout
14444,6837-24-7,"2-Pyrrolidinone, 1-cyclohexyl-",TRUE, CAS,2, Scout
14447,6837-87-2,"Cuprate(3-), [.mu.-[2-[2-[1-(hydroxy-.kappa.O)-6-[[[[5-(hydroxy-.kappa.O)-6-[2-[2-(hydroxy-.kappa.O)-5-sulfophenyl]diazenyl-.kappa.N1]-7-sulfo-2-naphthalenyl]amino]carbonyl]amino]-3-sulfo-2-naphthalenyl]diazenyl-.kappa.N1]benzoato(7-)-.kappa.O]]di-, sodium (1:3)",FALSE, ,0, 
14448,6837-97-4,"9,10-Anthracenedione, 1,5-dichloro-4,8-dihydroxy-",FALSE, ,0, 
14450,6838-85-3,"1,2-Benzenedicarboxylic acid, lead(2+) salt (1:1)",FALSE, ,0, 
14451,6842-15-5,"1-Propene, tetramer",TRUE, CAS,1, Scout
14452,6843-66-9,"Benzene, 1,1'-(dimethoxysilylene)bis-",TRUE, CAS,2, Scout
14453,6843-97-6,"Glycine, N-[2-[[2-(dodecylamino)ethyl]amino]ethyl]-",FALSE, ,0, 
14454,6844-74-2,"2,7-Naphthalenedisulfonic acid, 4-hydroxy-5-[[(4-methylphenyl)sulfonyl]amino]-3-(2-phenyldiazenyl)-, sodium salt (1:2)",FALSE, ,0, 
14456,6846-50-0,"Propanoic acid, 2-methyl-, 1,1'-[2,2-dimethyl-1-(1-methylethyl)-1,3-propanediyl] ester",TRUE, CAS,3, Scout
14458,6849-92-9,"Urea, N,N'-bis(2-methoxyethyl)-",FALSE, ,0, 
14459,6850-28-8,"1,3-Propanediol, 2-amino-2-(hydroxymethyl)-, acetate (1:1)",FALSE, ,0, 
14464,02-08-6856 00:00,"Benzo[a]phenazinium, 9-[(3-methoxyphenyl)amino]-7-phenyl-5-(phenylamino)-4,10-disulfo-, inner salt, sodium salt (1:1)",FALSE, ,0, 
14465,6858-49-7,"Propanedinitrile, 2-[[4-[ethyl[2-[[(phenylamino)carbonyl]oxy]ethyl]amino]-2-methylphenyl]methylene]-",FALSE, ,0, 
14468,6863-58-7,"Butane, 2,2'-oxybis-",FALSE, ,0, 
14470,6864-37-5,"Cyclohexanamine, 4,4'-methylenebis[2-methyl-",TRUE, CAS,3, Scout
14471,6865-33-4,"9-Octadecenoic acid, 12-hydroxy-, calcium salt (2:1), (9Z,12R)-",TRUE, CAS,1, Scout
14472,6865-35-6,"Octadecanoic acid, barium salt (2:1)",FALSE, ,0, 
14473,6865-92-5,"Acetonitrile, 2-(methyleneamino)-, trimer",FALSE, ,0, 
14475,6867-30-7,"Lithium, (1,2-ethanediamine-.kappa.N1,.kappa.N2)ethynyl-",FALSE, ,0, 
14476,6867-36-3,"Boron, [1,1'-oxybis[ethane]]tris(pentafluorophenyl)-, (T-4)-",FALSE, ,0, 
14478,6873-77-4,"6-Dodecanone, 5,8-diethyl-7-hydroxy-, oxime",FALSE, ,0, 
14479,6874-60-8,"Phosphonic acid, P-decyl-",TRUE, CAS,1, Scout
14480,6876-13-7,"Bicyclo[3.1.1]heptane, 2,6,6-trimethyl-, (1R,2S,5R)-rel-",FALSE, ,0, 
14481,6876-23-9,"Cyclohexane, 1,2-dimethyl-, (1R,2R)-rel-",FALSE, ,0, 
14483,6881-94-3,"Ethanol, 2-(2-propoxyethoxy)-",TRUE, CAS,3, Scout
14487,6891-44-7,"Ethanaminium, N,N,N-trimethyl-2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]-, methyl sulfate (1:1)",TRUE, CAS,1, Scout
14488,6892-68-8,"2,3-Butanediol, 1,4-dimercapto-, (2R,3S)-rel-",FALSE, ,0, 
14489,6893-26-1,D-Glutamic acid,FALSE, ,0, 
14491,6900-35-2,"2-Propenoic acid, 2-methyl-, potassium salt (1:1)",FALSE, ,0, 
14492,6908-41-4,"Benzoic acid, 4-(hydroxymethyl)-, methyl ester",TRUE, CAS,1, Scout
14493,6914-71-2,"1,1-Cyclopropanedicarboxylic acid, 1,1-dimethyl ester",FALSE, ,0, 
14494,6915-15-7,"Butanedioic acid, 2-hydroxy-",FALSE, ,0, 
14495,6917-35-7,Inositol,FALSE, ,0, 
14496,6920-22-5,"1,2-Hexanediol",TRUE, CAS,2, Scout
14497,6920-24-7,"1,2-Hexadecanediol",TRUE, CAS,3, Scout
14499,6921-17-1,"2,4-Imidazolidinedione, 1-chloro-5,5-dimethyl-",FALSE, ,0, 
14500,6921-34-2,"Magnesium, chloro(phenylmethyl)-",TRUE, CAS,1, Scout
14503,6922-60-7,"Phenol, 4,4'-[oxybis(methylene)]bis[2,6-bis(1,1-dimethylethyl)-",FALSE, ,0, 
14504,6923-52-0,"Acetic acid, antimony(3+) salt (3:1)",TRUE, CAS,2, Scout
14506,6925-69-5,12H-Phthaloperin-12-one,FALSE, ,0, 
14508,6931-54-0,"Spiro[bicyclo[3.1.1]heptane-2,2'-oxirane], 6,6-dimethyl-",FALSE, ,0, 
14509,6935-27-9,"2-Pyridinamine, N-(phenylmethyl)-",FALSE, ,0, 
14510,03-06-6938 00:00,"3-Pyridinecarboxylic acid, butyl ester",FALSE, ,0, 
14511,6938-66-5,"Docosane, 1-bromo-",FALSE, ,0, 
14512,6938-94-9,"Hexanedioic acid, 1,6-bis(1-methylethyl) ester",TRUE, CAS,3, Scout
14513,6939-35-1,"1(2H)-Naphthalenone, 3,4-dihydro-5-methyl-",FALSE, ,0, 
14516,6940-50-7,"Benzeneacetic acid, 4-bromo-.alpha.-hydroxy-",FALSE, ,0, 
14518,6940-76-7,"Propane, 1-chloro-3-iodo-",TRUE, CAS,1, Scout
14519,6940-78-9,"Butane, 1-bromo-4-chloro-",FALSE, ,0, 
14520,05-02-6942 00:00,"1H-Imidazole-1-ethanol, 4,5-dihydro-2-tridecyl-",FALSE, ,0, 
14531,6960-17-4,"4-Pyrimidinamine, 2,5-dimethoxy-",FALSE, ,0, 
14533,6961-82-6,"Benzenesulfonamide, 2-chloro-",FALSE, ,0, 
14536,6962-92-1,"1-Butanol, 4-chloro-, 1-acetate",TRUE, CAS,1, Scout
14537,6963-44-6,"1,5-Pentanediol, 1,5-diacetate",TRUE, CAS,1, Scout
14538,6963-56-0,"Butanoic acid, (4-methoxyphenyl)methyl ester",FALSE, ,0, 
14541,6969-49-9,"Benzoic acid, 2-hydroxy-, octyl ester",FALSE, ,0, 
14548,6974-32-9,".beta.-D-Ribofuranose, 1-acetate 2,3,5-tribenzoate",FALSE, ,0, 
14550,6975-24-2,"2-Propenal, 3-[4-(1-methylethyl)phenyl]-",FALSE, ,0, 
14551,6975-29-7,"Acetamide, N-(2,4-dichlorophenyl)-",FALSE, ,0, 
14555,6976-37-0,"1,3-Propanediol, 2-[bis(2-hydroxyethyl)amino]-2-(hydroxymethyl)-",FALSE, ,0, 
14556,6976-93-8,"2-Propenoic acid, 2-methyl-, 2-methoxyethyl ester",TRUE, CAS,1, Scout
14557,6985-92-8,"Benzoic acid, 2-[2-[3-[[(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)amino]carbonyl]-2-hydroxy-1-naphthalenyl]diazenyl]-, methyl ester",FALSE, ,0, 
14558,6985-95-1,"2-Naphthalenecarboxamide, N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-hydroxy-4-[2-(2-methoxy-4-nitrophenyl)diazenyl]-",FALSE, ,0, 
14559,6990-43-8,"Zinc, bis(O,O-dibutyl phosphorodithioato-.kappa.S,.kappa.S')-, (T-4)-",FALSE, ,0, 
14560,06-11-6992 00:00,"2-Naphthalenecarboxamide, 4-[2-(2,5-dichlorophenyl)diazenyl]-N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-hydroxy-",FALSE, ,0, 
14561,6992-73-0,"Benzoxazolium, 2-[2-(acetylphenylamino)ethenyl]-3-ethyl-, iodide (1:1)",FALSE, ,0, 
14563,6994-46-3,"9,10-Anthracenedione, 1,4-bis(ethylamino)-",FALSE, ,0, 
14566,6995-79-5,"1,4-Cyclohexanediol, trans-",FALSE, ,0, 
14567,7003-32-9,"Cyclohexanamine, 2-methyl-",TRUE, CAS,2, Scout
14568,7005-47-2,"1-Propanol, 2-(dimethylamino)-2-methyl-",TRUE, CAS,2, Scout
14569,7005-72-3,"Benzene, 1-chloro-4-phenoxy-",FALSE, ,0, 
14572,7011-83-8,"2(3H)-Furanone, 5-hexyldihydro-5-methyl-",TRUE, CAS,1, Scout
14573,02-09-7021 00:00,"Benzeneacetic acid, .alpha.-methoxy-",FALSE, ,0, 
14574,7023-01-0,"1,9,10-Octadecanetriol",FALSE, ,0, 
14575,7023-61-2,"2-Naphthalenecarboxylic acid, 4-[2-(5-chloro-4-methyl-2-sulfophenyl)diazenyl]-3-hydroxy-, calcium salt (1:1)",TRUE, CAS,1, Scout
14576,01-09-7024 00:00,"2-Propenoic acid, 2-methyl-, 2,2-bis(hydroxymethyl)butyl ester",FALSE, ,0, 
14578,04-11-7027 00:00,"Cyclohexanecarbonitrile, 1,3,3-trimethyl-5-oxo-",FALSE, ,0, 
14582,7041-24-9,"Pyridine, 2,3,5-trichloro-6-(trichloromethyl)-",FALSE, ,0, 
14587,7046-64-2,"Phenol, 2,4,6-tribromo-, 1,1',1''-phosphate",FALSE, ,0, 
14588,7047-84-9,"Aluminum, dihydroxy(octadecanoato-.kappa.O)-",TRUE, CAS,1, Scout
14594,7057-57-0,"Benzo[a]phenoxazin-7-ium, 9-(dimethylamino)-, chloride, compd. with zinc chloride (ZnCl2) (1:1:?)",FALSE, ,0, 
14597,7057-92-3,"Phosphoric acid, didodecyl ester",FALSE, ,0, 
14606,7070-15-7,"Ethanol, 2-[[(1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl]oxy]-, rel-",FALSE, ,0, 
14611,7078-98-0,"2,5-Cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-(phenylmethylene)-",TRUE, CAS,2, Scout
14614,7085-85-0,"2-Propenoic acid, 2-cyano-, ethyl ester",TRUE, CAS,3, Scout
14615,7087-68-5,"2-Propanamine, N-ethyl-N-(1-methylethyl)-",FALSE, ,0, 
14618,7098-08-0,"9,10-Anthracenedione, 4,8-diamino-1,5-dihydroxy-2-(4-hydroxyphenyl)-",FALSE, ,0, 
14619,7098-14-8,"1,3,5-Triazin-2(1H)-one, tetrahydro-",FALSE, ,0, 
14620,7098-22-8,Tetratetracontane,FALSE, ,0, 
14621,7098-80-8,"2-Propenoic acid, 2-methyl-, (2,2-dimethyl-1,3-dioxolan-4-yl)methyl ester",FALSE, ,0, 
14625,7128-64-5,"Benzoxazole, 2,2'-(2,5-thiophenediyl)bis[5-(1,1-dimethylethyl)-",TRUE, CAS,2, Scout
14626,7128-91-8,"1-Hexadecanamine, N,N-dimethyl-, N-oxide",TRUE, CAS,2, Scout
14627,7132-64-1,"Pentadecanoic acid, methyl ester",TRUE, CAS,1, Scout
14629,03-01-7143 00:00,"Methanesulfonic acid, 1,1'-anhydride",FALSE, ,0, 
14630,7143-69-3,"Benzeneacetic acid, 1-ethenyl-1,5-dimethyl-4-hexen-1-yl ester",FALSE, ,0, 
14631,7144-05-0,4-Piperidinemethanamine,FALSE, ,0, 
14632,03-08-7144 00:00,"Cholest-5-en-3-ol (3.beta.)-, 3-(carbonochloridate)",FALSE, ,0, 
14633,7144-37-8,"Benzenesulfonic acid, 4-methyl-, copper(2+) salt (2:1)",FALSE, ,0, 
14635,7147-42-4,"Butanamide, 2,2'-[(3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diyl)bis(2,1-diazenediyl)]bis[N-(2-methylphenyl)-3-oxo-",FALSE, ,0, 
14638,04-07-7148 00:00,"Pyrrolidine, 1-(1-cyclopenten-1-yl)-",FALSE, ,0, 
14639,7148-50-7,"1,3-Dioxan-2-one, 5-methyl-5-propyl-",FALSE, ,0, 
14643,7149-26-0,"1,6-Octadien-3-ol, 3,7-dimethyl-, 3-(2-aminobenzoate)",TRUE, CAS,1, Scout
14648,7152-24-1,"1H-Benzimidazole, 2-(methylthio)-",FALSE, ,0, 
14650,7153-21-1,"2,7-Naphthalenedisulfonic acid, 3,6-dihydroxy-, sodium salt (1:2)",FALSE, ,0, 
14651,7154-73-6,1-Pyrrolidineethanamine,TRUE, CAS,1, Scout
14652,7158-25-0,"4,9:5,8-Dimethano-1H-benz[f]indene, 3a,4,4a,5,8,8a,9,9a-octahydro-",FALSE, ,0, 
14658,7173-51-5,"1-Decanaminium, N-decyl-N,N-dimethyl-, chloride (1:1)",TRUE, CAS,1, Scout
14659,7173-54-8,"1-Dodecanaminium, N,N-didodecyl-N-methyl-, chloride (1:1)",TRUE, CAS,1, Scout
14660,7173-62-8,"1,3-Propanediamine, N1-(9Z)-9-octadecen-1-yl-",TRUE, CAS,3, Scout
14661,7173-67-3,"1,3-Propanediamine, N1-(9Z)-9-octadecen-1-yl-, acetate (1:2)",TRUE, CAS,1, Scout
14662,7175-49-7,"Cyclohexanamine, N-cyclohexyl-N-ethyl-",FALSE, ,0, 
14665,7188-16-1,"Benzeneacetic acid, ammonium salt (1:1)",FALSE, ,0, 
14667,7189-82-4,"1H-Imidazole, 2-(2-chlorophenyl)-1-[2-(2-chlorophenyl)-4,5-diphenyl-2H-imidazol-2-yl]-4,5-diphenyl-",FALSE, ,0, 
14668,7193-87-5,"Pyrimidine, 2,4-diethoxy-5-methyl-",FALSE, ,0, 
14671,7200-25-1,Arginine,TRUE, CAS,2, Scout
14672,7204-29-7,"2-Buten-1-ol, 1-acetate, (2E)-",FALSE, ,0, 
14673,7205-90-5,"Benzene, 1-chloro-4-[(chloromethyl)thio]-",FALSE, ,0, 
14675,7288-28-0,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",FALSE, ,0, 
14676,7289-52-3,"Decane, 1-methoxy-",FALSE, ,0, 
14678,7292-14-0,"Phenol, 2,2'-(3,5,5-trimethylhexylidene)bis[4,6-dimethyl-",FALSE, ,0, 
14679,7296-20-0,"1,10-Phenanthroline, 2,9-dimethyl-, hydrochloride (1:1)",TRUE, CAS,1, Scout
14680,7298-65-9,"Butanoic acid, 1,1'-(3-oxospiro[isobenzofuran-1(3H),9'-[9H]xanthene]-3',6'-diyl) ester",FALSE, ,0, 
14681,7298-84-2,"L-Alanine, L-leucyl-",FALSE, ,0, 
14684,7299-99-2,"Hexanoic acid, 2-ethyl-, 1,1'-[2,2-bis[[(2-ethyl-1-oxohexyl)oxy]methyl]-1,3-propanediyl] ester",TRUE, CAS,1, Scout
14686,7300-34-7,"1-Propanamine, 3,3'-[1,4-butanediylbis(oxy)]bis-",FALSE, ,0, 
14691,09-12-7306 00:00,"Benzenepropanol, .gamma.-methylene-, 1-acetate",FALSE, ,0, 
14693,7311-27-5,"Ethanol, 2-[2-[2-[2-(4-nonylphenoxy)ethoxy]ethoxy]ethoxy]-",TRUE, CAS,3, Scout
14694,7320-34-5,"Diphosphoric acid, potassium salt (1:4)",FALSE, ,0, 
14695,7320-37-8,"Oxirane, 2-tetradecyl-",FALSE, ,0, 
14696,7321-53-1,"Hexanoic acid, 2-ethyl-, iron(3+) salt (3:1)",TRUE, CAS,1, Scout
14697,7323-63-9,"Benzene, 1,4-bis(1,1-dimethylethyl)-2,5-dimethoxy-",TRUE, CAS,2, Scout
14698,09-02-7324 00:00,"2-Propenoic acid, 2-cyano-, 2-propen-1-yl ester",FALSE, ,0, 
14699,7324-74-5,"2-Butenedioic acid (2Z)-, 1,1'-(dibutylstannylene) 4,4'-bis(phenylmethyl) ester",FALSE, ,0, 
14701,7325-84-0,"Silane, trichlorodocosyl-",FALSE, ,0, 
14702,7327-60-8,"Acetonitrile, 2,2',2''-nitrilotris-",FALSE, ,0, 
14703,7327-69-7,"4H-1,3,5-Oxadiazin-4-one, tetrahydro-3,5-bis(hydroxymethyl)-",FALSE, ,0, 
14704,7328-16-7,"2-Propenoic acid, 2-(2-butoxyethoxy)ethyl ester",FALSE, ,0, 
14705,7328-17-8,"2-Propenoic acid, 2-(2-ethoxyethoxy)ethyl ester",TRUE, CAS,2, Scout
14706,7328-22-5,"2-Propenoic acid, 2-methyl-, 2-(2-butoxyethoxy)ethyl ester",FALSE, ,0, 
14707,7328-33-8,"2,4-Decadienoic acid, methyl ester, (2E,4E)-",FALSE, ,0, 
14708,7328-34-9,"2,4-Decadienoic acid, ethyl ester, (2E,4E)-",FALSE, ,0, 
14709,7328-91-8,"1,3-Propanediamine, 2,2-dimethyl-",TRUE, CAS,1, Scout
14710,7328-97-4,"Oxirane, 2,2',2'',2'''-[1,2-ethanediylidenetetrakis(4,1-phenyleneoxymethylene)]tetrakis-",FALSE, ,0, 
14712,7329-33-1,"Hexanoic acid, 2-ethyl-, chromium salt (1:?)",FALSE, ,0, 
14714,7333-86-0,"Benzoic acid, 4-[(octadecylamino)carbonyl]-, methyl ester",TRUE, CAS,1, Scout
14716,7335-25-3,"Benzoic acid, 2-chloro-, ethyl ester",FALSE, ,0, 
14717,7335-26-4,"Benzoic acid, 2-methoxy-, ethyl ester",TRUE, CAS,1, Scout
14718,7335-27-5,"Benzoic acid, 4-chloro-, ethyl ester",FALSE, ,0, 
14719,7335-65-1,"Hydrazine, acetate (1:1)",TRUE, CAS,1, Scout
14720,7336-20-1,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-amino-, sodium salt (1:2)",TRUE, CAS,1, Scout
14722,7337-45-3,"Boron, trihydro(2-methyl-2-propanamine)-, (T-4)-",TRUE, CAS,1, Scout
14723,7340-97-8,"1,3,4-Thiadiazole-2(3H)-thione, 5,5'-thiobis-",FALSE, ,0, 
14724,7341-17-5,"1-Hexanethiol, 2-ethyl-",FALSE, ,0, 
14725,7342-13-4,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[[4-methoxy-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-",FALSE, ,0, 
14729,7345-69-9,"Carbono(dithioperoxo)dithioic acid, sodium salt (1:2)",FALSE, ,0, 
14734,7347-19-5,"2-Propenoic acid, 2-(2,4,6-tribromophenoxy)ethyl ester",FALSE, ,0, 
14735,7351-61-3,"2-Propenoic acid, 2-methyl-, 3-(trichlorosilyl)propyl ester",TRUE, CAS,2, Scout
14740,7360-38-5,"Hexanoic acid, 2-ethyl-, 1,1',1''-(1,2,3-propanetriyl) ester",TRUE, CAS,1, Scout
14741,7360-44-3,"Aluminum, (acetato-.kappa.O)dihydroxy-",TRUE, CAS,3, Scout
14742,7360-53-4,"Formic acid, aluminum salt (3:1)",TRUE, CAS,1, Scout
14745,7365-44-8,"Ethanesulfonic acid, 2-[[2-hydroxy-1,1-bis(hydroxymethyl)ethyl]amino]-",FALSE, ,0, 
14746,7365-45-9,"1-Piperazineethanesulfonic acid, 4-(2-hydroxyethyl)-",FALSE, ,0, 
14747,7365-82-4,"Ethanesulfonic acid, 2-[(2-amino-2-oxoethyl)amino]-",FALSE, ,0, 
14748,7367-88-6,"2-Decenoic acid, ethyl ester, (2E)-",FALSE, ,0, 
14753,7375-15-7,"2-Pyrrolidinone, 1-[3-(dimethylamino)propyl]-",FALSE, ,0, 
14754,7376-31-0,"Ethanol, 2,2',2''-nitrilotris-, sulfate (1:?)",TRUE, CAS,2, Scout
14756,09-03-7377 00:00,"Octanamide, N-hydroxy-",FALSE, ,0, 
14758,7378-99-6,"1-Octanamine, N,N-dimethyl-",FALSE, ,0, 
14759,7379-26-2,"Glycine, N,N'-1,2-ethanediylbis[N-(carboxymethyl)-, ammonium salt (1:?)",FALSE, ,0, 
14760,7379-27-3,"Glycine, N,N'-1,2-ethanediylbis[N-(carboxymethyl)-, potassium salt (1:?)",FALSE, ,0, 
14761,7379-28-4,"Glycine, N,N'-1,2-ethanediylbis[N-(carboxymethyl)-, sodium salt (1:?)",FALSE, ,0, 
14762,7379-35-3,"Pyridine, 4-chloro-, hydrochloride (1:1)",TRUE, CAS,1, Scout
14764,03-01-7381 00:00,"Dodecanoic acid, 2-sulfoethyl ester, sodium salt (1:1)",FALSE, ,0, 
14765,7381-13-7,"2H-Azepin-2-one, 1,1'-(1,3-phenylenedicarbonyl)bis[hexahydro-",FALSE, ,0, 
14766,7382-32-3,"Butane, 1-[2-(2-methoxyethoxy)ethoxy]-",FALSE, ,0, 
14767,7384-22-7,"9-Octadecenoic acid (9Z)-, lithium salt (1:1)",FALSE, ,0, 
14768,7384-80-7,"Benzenepropanol, .beta.-methyl-",FALSE, ,0, 
14769,7384-98-7,"Octanoic acid, 1,1'-(1-methyl-1,2-ethanediyl) ester",TRUE, CAS,1, Scout
14771,7385-67-3,"5H-Benzo[a]phenoxazin-5-one, 9-(diethylamino)-",TRUE, CAS,3, Scout
14773,7388-22-9,"3-Buten-2-one, 4-(2,2-dimethyl-6-methylenecyclohexyl)-3-methyl-",FALSE, ,0, 
14776,7390-81-0,"Oxirane, 2-hexadecyl-",TRUE, CAS,2, Scout
14778,7392-19-0,"2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-",FALSE, ,0, 
14781,7393-46-6,"Titanium, hexabutoxy-.mu.-oxodi-",FALSE, ,0, 
14782,7396-58-9,"1-Decanamine, N-decyl-N-methyl-",TRUE, CAS,2, Scout
14783,7397-06-0,"Benzene, 4-(1,1-dimethylethyl)-1,2-dimethyl-",TRUE, CAS,1, Scout
14784,7397-46-8,"Borinic acid, B,B-diethyl-, methyl ester",TRUE, CAS,1, Scout
14785,7397-62-8,"Acetic acid, 2-hydroxy-, butyl ester",TRUE, CAS,1, Scout
14786,7398-69-8,"2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1)",TRUE, CAS,1, Scout
14787,7399-50-0,"Pyridine, 2-(1-ethylpropyl)-",FALSE, ,0, 
14788,7400-08-0,"2-Propenoic acid, 3-(4-hydroxyphenyl)-",FALSE, ,0, 
14789,7400-27-3,"Hydrazine, (1,1-dimethylethyl)-, hydrochloride (1:1)",FALSE, ,0, 
14792,7401-88-9,"2-Propenoic acid, 2-methyl-, 1,1',1''-(1,2,3-propanetriyl) ester",FALSE, ,0, 
14794,7403-42-1,"2-Pentanone, 4-methyl-4-phenyl-",TRUE, CAS,1, Scout
14795,7404-50-4,"Acetic acid, 2-[(aminoiminomethyl)thio]-",FALSE, ,0, 
14797,7411-49-6,"[1,1'-Biphenyl]-3,3',4,4'-tetramine, hydrochloride (1:4)",TRUE, CAS,2, Scout
14798,07-02-7413 00:00,"1H-Indene, 3a,4,7,7a-tetrahydro-4-methyl-",FALSE, ,0, 
14799,7414-83-7,"Phosphonic acid, P,P'-(1-hydroxyethylidene)bis-, sodium salt (1:2)",TRUE, CAS,1, Scout
14801,7417-99-4,"1-Aziridinecarboxamide, N,N'-(methylenedi-4,1-phenylene)bis-",FALSE, ,0, 
14802,7418-19-1,"1-Aza-2,5-disilacyclopentane, 2,2,5,5-tetramethyl-",FALSE, ,0, 
14803,7418-20-4,"1-Oxa-2,5-disilacyclopentane, 2,2,5,5-tetramethyl-",TRUE, CAS,1, Scout
14805,7420-89-5,"1,5-Pentanedisulfonic acid, 1,5-dihydroxy-, sodium salt (1:2)",TRUE, CAS,2, Scout
14806,7422-52-8,"Trisiloxane, 1,1,1,3,5,5,5-heptamethyl-3-[3-(2-oxiranylmethoxy)propyl]-",FALSE, ,0, 
14807,7422-66-4,"Silanol, 1,1,1-trimethyl-, 1-(dihydrogen phosphate)",FALSE, ,0, 
14808,7422-90-4,"Acetaldehyde, 2,2-dimethylhydrazone",FALSE, ,0, 
14809,7423-31-6,"Naphtho[1,2-d]thiazolium, 1-ethyl-2-[3-(1-ethylnaphtho[1,2-d]thiazol-2(1H)-ylidene)-2-methyl-1-propen-1-yl]-, bromide (1:1)",TRUE, CAS,1, Scout
14810,7423-42-9,"2-Butenedioic acid (2Z)-, 1-(2-ethylhexyl) ester",TRUE, CAS,1, Scout
14812,7424-54-6,"3,5-Heptanedione",TRUE, CAS,1, Scout
14813,7425-14-1,"Hexanoic acid, 2-ethyl-, 2-ethylhexyl ester",TRUE, CAS,1, Scout
14815,7425-80-1,"1-Propanol, 2-methyl-, titanium(4+) salt (4:1)",FALSE, ,0, 
14817,7426-75-7,"Oxazole, 2,2'-(1,4-phenylene)bis[4,5-dihydro-",FALSE, ,0, 
14818,7428-48-0,"Octadecanoic acid, lead salt (1:?)",TRUE, CAS,1, Scout
