Id,Cas,Name,Downloaded,Found_by,No_of_downloads, Done_by
68341,899810-84-5,"7-Nonenal, 6,8-dimethyl-",FALSE, ,0, 
68342,900169-60-0,"Amines, bis(C11-14-branched and linear alkyl)",TRUE, CAS,1, Scout
68343,900183-73-5,"Benzoic acid, hydroxy-, mono-C20-28-branched alkyl derivs., monopotassium salts",FALSE, ,0, 
68344,900184-61-4,"Benzoic acid, hydroxy-, mono-C20-28-branched alkyl derivs.",FALSE, ,0, 
68345,900534-89-6,"Siloxanes and Silicones, di-Me, 3-(2-hydroxyethoxy)propyl group-terminated, polymers with 5-amino-1,3,3-trimethylcyclohexanemethanamine, di-Et carbonate, 1,6-hexanediol and 1,1'-methylenebis[4-isocyanatocyclohexane], Me Et ketone oxime-blocked",FALSE, ,0, 
68346,900779-74-0,"1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-",FALSE, ,0, 
68347,900779-83-1,"1,5-Cyclododecadiene, 10-methoxy-1,5,9-trimethyl-",FALSE, ,0, 
68348,900779-84-2,"1,5-Cyclododecadiene, 9-methoxy-2,5,10-trimethyl-",FALSE, ,0, 
68349,900779-85-3,"1,5-Cyclododecadiene, 9-methoxy-1,5,10-trimethyl-",FALSE, ,0, 
68350,900812-02-4,"Fatty acids, C18-unsatd., dimers, polymers with bisphenol A, polypropylene glycol diglycidyl ether and propylene oxide",FALSE, ,0, 
68351,901300-99-0,"Propanoic acid, 3-hydroxy-2-(hydroxymethyl)-2-methyl-, polymer with 2,2-dimethyl-1,3-propanediol, 1,2-ethanediamine, 2-ethyl-2-(hydroxymethyl)-1,3-propanediol, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane and 2-oxepanone, compd. with N,N-diethylethanamine",FALSE, ,0, 
68352,901774-82-1,"Bicyclo[2.2.1]hept-5-ene-2-carboxylic acid, 5,6-dimethyl-1-(1-methylethenyl)-, methyl ester",FALSE, ,0, 
68353,902272-78-0,"1,3-Dioxolane-2-propanoic acid, 4-(hydroxymethyl)-2-methyl-, ethyl ester",FALSE, ,0, 
68354,903501-20-2,"2-Propenoic acid, 2-methyl-, C12-15-branched and linear alkyl esters, polymers with cetyl methacrylate, Me methacrylate, polyethylene glycol methacrylate branched tridecyl ether and stearyl methacrylate",FALSE, ,0, 
68355,903573-39-7,"2-Propenoic acid, polymer with sodium 2-hydroxy-3-(2-propen-1-yloxy)-1-propanesulfonate (1:1) and .alpha.-sulfo-.omega.-(2-propen-1-yloxy)poly(oxy-1,2-ethanediyl) ammonium salt (1:1), sodium salt",TRUE, CAS,1, Scout
68356,903876-45-9,"2-Propenoic acid, 3-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexyl ester",FALSE, ,0, 
68357,903895-35-2,"1H-Imidazole, reaction products with 2-[[3-(trimethoxysilyl)propoxy]methyl]oxirane",FALSE, ,0, 
68358,905304-58-7,"1,3-Isobenzofurandione, hexahydro-, polymer with 2-(chloromethyl)oxirane, 4,4'-(1-methylethylidene)bis[cyclohexanol] and 4,4'-(1-methylethylidene)bis[phenol]",FALSE, ,0, 
68359,905593-78-4,"Amines, bis(hydrogenated tallow alkyl), reaction products with dicoco alkylamines and 1-hexadecene-maleic anhydride-polyethylene glycol allyl Me ether-1-tetradecene polymer",FALSE, ,0, 
68360,905964-86-5,"1,3-Benzenedicarboxylic acid, polymer with 1,4-benzenedicarboxylic acid, 2,2-dimethyl-1,3-propanediol, dodecanedioic acid, 1,2-ethanediol, hexanedioic acid, 1,6-hexanediol, .alpha.-hydro-.omega.-hydroxypoly[oxy(methyl-1,2-ethanediyl)] and 1,1'-methylenebis[4-isocyanatobenzene]",FALSE, ,0, 
68361,906346-20-1,"Hexanedioic acid, polymer with 1,3-diisocyanatomethylbenzene and 3-methyl-1,5-pentanediol, propylene glycol monomethacrylate-blocked",TRUE, CAS,1, Scout
68362,906655-61-6,"Oils, Euterpe precatoria",FALSE, ,0, 
68363,906665-74-5,"Molybdenum, N,N-bis(C11-14-branched and linear alkyl)carbamodithioate oxo thioxo complexes",TRUE, CAS,1, Scout
68364,908007-45-4,"1,3-Isobenzofurandione, polymer with 1,4-butanediol and 2-ethyl-2-(hydroxymethyl)-1,3-propanediol, 2-propenoate",FALSE, ,0, 
68365,908015-32-7,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-methyl-2-propenoate, butyl 2-propenoate, 2-ethylhexyl 2-propenoate, 2-hydroxyethyl 2-methyl-2-propenoate, methyl 2-methyl-2-propenoate and rel-(1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl 2-methyl-2-propenoate, tert-Bu peroxide-initiated, compds. with 2-(dimethylamino)ethanol",FALSE, ,0, 
68366,908018-24-6,"Siloxanes and Silicones, di-Me, 3-(2-hydroxyethoxy)propyl group-terminated, polymers with 1,4-butanediol, 1,4-cyclohexanedimethanol, 1,3-dioxolan-2-one, 1,6-hexanediol and 1,1'-methylenebis[isocyanatobenzene]",FALSE, ,0, 
68367,909129-12-0,"Propanoic acid, 3-hydroxy-2-(hydroxymethyl)-2-methyl-, polymer with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol, hydrazine, .alpha.-hydro-.omega.-hydroxypoly(oxy-1,4-butanediyl) and 1,1'-methylenebis[4-isocyanatocyclohexane], caprolactam- and polyethylene glycol mono-Me ether-blocked, compds. with triethylamine",FALSE, ,0, 
68368,909129-49-3,"1,3-Propanediol, 2-ethyl-2-(hydroxymethyl)-, polymer with hydrazine, .alpha.-hydro-.omega.-hydroxypoly(oxy-1,4-butanediyl) and 1,1'-methylenebis[4-isocyanatocyclohexane], polyethylene glycol mono-Me ether-blocked",FALSE, ,0, 
68369,910038-00-5,"Ethanaminium, 2-hydroxy-N,N-bis(2-hydroxyethyl)-N-methyl-, esters with C12-20 fatty acids, Me sulfates (salts)",FALSE, ,0, 
68370,910305-19-0,"2-Propenoic acid, 2-methyl-, 9-anthracenylmethyl ester, polymer with 1-butoxyethyl 2-methyl-2-propenoate, methyl 2-methyl-2-propenoate and 2-oxiranylmethyl 2-methyl-2-propenoate",FALSE, ,0, 
68371,910661-93-7,"Propanoic acid, 2-hydroxy-, 2-(C10-16-alkyloxy)-1-methyl-2-oxoethyl ester",TRUE, CAS,2, Scout
68372,911067-53-3,"2,11-Triphenodioxazinedisulfonic acid, 10-[(2-aminopropyl)amino]-6,13-dichloro-3-fluoro-, reaction products with 2-[(4-aminophenyl)sulfonyl]ethyl hydrogen sulfate, 3-[(2-aminopropyl)amino]-6,13-dichloro-10-fluoro-4,11-triphenodioxazinedisulfonic acid and 2,4,6-trifluoro-1,3,5-triazine, sodium salts",FALSE, ,0, 
68373,911675-41-7,"Siloxanes and Silicones, di-Me, hydrogen-terminated, polymers with chlorotrimethylsilane-iso-Pr alc.-sodium silicate reaction products, 2-(7-oxabicyclo[4.1.0]hept-2-yl)ethyl group- and 2-(triethoxysilyl)ethyl group-terminated",FALSE, ,0, 
68374,911850-22-1,"2-Oxepanone, homopolymer, N,N'-[tricyclodecanebis[methyleneoxycarbonylimino(methyl-3,1-phenylene)]]bis[carbamate] (2:1), bis[2-[(1-oxo-2-propen-1-yl)oxy]ethyl] ester",FALSE, ,0, 
68375,912277-13-5,".beta.-Cyclodextrin, reaction products with 2-[(4-aminophenyl)sulfonyl]ethyl hydrogen sulfate and 2,4,6-trichloro-1,3,5-triazine, sodium salts",FALSE, ,0, 
68376,912291-92-0,"Siloxanes and Silicones, di-Me, 3-(2-hydroxyethoxy)propyl group-terminated, diesters with 2-oxepanone homopolymer, polymers with 1,3-butanediol and 1,1'-methylenebis[isocyanatobenzene]",FALSE, ,0, 
68377,912351-14-5,"1-Octanol, manuf. of, distn. lights",FALSE, ,0, 
68378,912351-30-5,"1-Decanol, manuf. of, distn. lights",FALSE, ,0, 
68379,912478-96-7,"2-Oxepanone, polymer with 1,3-diisocyanatomethylbenzene, .alpha.-hydro-.omega.-hydroxypoly(oxy-1,4-butanediyl) and .alpha.-hydro-.omega.-hydroxypoly[oxy(methyl-1,2-ethanediyl)]",FALSE, ,0, 
68380,912651-89-9,"1,7-Naphthalenedisulfonic acid, 2-amino-5-hydroxy-, reaction products with diazotized sodium 2-amino-5-[2-(4-sulfophenyl)diazenyl]benzenesulfonate (1:1), 2-[[3-(ethylamino)phenyl]sulfonyl]ethyl hydrogen sulfate and 2,4,6-trichloro-1,3,5-triazine, sodium salts",FALSE, ,0, 
68381,912804-73-0,"Poly(oxy-1,2-ethanediyl), .alpha.-[3-[1,1,3,3-tetramethyl-3-[2-(trimethylsilyl)ethyl]-1-disiloxanyl]propyl]-.omega.-hydroxy-",FALSE, ,0, 
68382,912809-68-8,"Soybean oil, metathetical products",FALSE, ,0, 
68383,912810-05-0,"Soybean  oil, metathetical products, hydrogenated",FALSE, ,0, 
68384,912849-91-3,"3-Hexen-1-ol, 1,1'-carbonate (2:1), (3Z,3'Z)-",FALSE, ,0, 
68385,913068-94-7,"2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1), polymer with 2-propenamide, decarbonylated, hydrochlorides",FALSE, ,0, 
68386,913197-05-4,"Castor oil, polymer with 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, neopentyl glycol and TDI, 5-hydroxy-2-pentanone-blocked",FALSE, ,0, 
68387,913261-44-6,"Hexanedioic acid, polymer with 1,4-butanediol, 1,6-diisocyanatohexane, 1,2-ethanediamine, 1,2-ethanediol, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, 2,2'-oxybis[ethanol] and sodium 2-[(2-aminoethyl)amino]ethanesulfonate (1:1), polyethylene-polypropylene glycol mono-Bu ether-blocked",FALSE, ,0, 
68388,914263-71-1,"2,7-Naphthalenedisulfonic acid, 3-amino-5-hydroxy-, reaction products with diazotized 2,5-diaminobenzenesulfonic acid and 2,4,6-trifluoropyrimidine, sodium salts",FALSE, ,0, 
68389,914643-93-9,"Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethers with polyethylene glycol and polyethylene-polypropylene glycol",FALSE, ,0, 
68390,914650-99-0,"Soybean oil, maleated, mixed esters with 1,4-butanediol and trimethylolpropane",FALSE, ,0, 
68391,914651-02-8,"Isocyanic acid, polymethylenepolyphenylene ester, polymer with 2-(chloromethyl)oxirane, 4,4'-(1-methylethylidene)bis[phenol] and .alpha.,.alpha.'-[(1-methylethylidene)di-4,1-phenylene]bis[.omega.-hydroxypoly(oxy-1,2-ethanediyl)], 2-ethylhexanoate, reaction products with 2-(2-butoxyethoxy)ethanol, diethylenetriamine and 2-(methylamino)ethanol",FALSE, ,0, 
68392,914981-07-0,"Poly(oxy-1,4-butanediyl), .alpha.-hydro-.omega.-hydroxy-, polymer with 1-isocyanato-2-[(4-isocyanatophenyl)methyl]benzene",FALSE, ,0, 
68393,915010-88-7,"Oils, Amomum tsao-ko",FALSE, ,0, 
68394,915099-00-2,"Hexanedioic acid, mixed esters with 4-methyl-2-propyl-1-hexanol, 5-methyl-2-propyl-1-hexanol, pentaerythritol and 2-propyl-1-heptanol",FALSE, ,0, 
68395,915152-15-7,"Isocyanic acid, polymethylenepolyphenylene ester, polymer with 1,3-diisocyanatomethylbenzene, hydrazine and 2-methyloxirane polymer with oxirane ether with 1,2,3-propanetriol (3:1)",TRUE, CAS,1, Scout
68396,915223-66-4,"Siloxanes and Silicones, di-Me, chlorine-terminated, polymers with 2-ethylhexyl acrylate-polyethylene-polypropylene glycol reaction products, polypropylene glycol mono-Bu ether-terminated",FALSE, ,0, 
68397,915401-59-1,"Hexanedioic acid, polymer with 2-(chloromethyl)oxirane, 2,2-dimethyl-1,3-propanediol and 4,4'-(1-methylethylidene)bis[phenol], 2-propenoate",FALSE, ,0, 
68398,915718-58-0,"2-Propenoic acid, 2-methyl-, butyl ester, polymer with ethenylbenzene, methyl 2-methyl-2-propenoate, 1,2-propanediol mono(2-methyl-2-propenoate) and 2-propenoic acid, ester with 2,3-dihydroxypropyl neodecanoate, compd. with 2-(dimethylamino)ethanol",FALSE, ,0, 
68399,915943-75-8,"Propanoic acid, 3-hydroxy-2-(hydroxymethyl)-2-methyl-, polymer with dimethyl carbonate, 1,2-ethanediamine, 1,6-hexanediol, .alpha.-hydro-.omega.-hydroxypoly(oxy-1,4-butanediyl) and 1,1'-methylenebis[4-isocyanatocyclohexane], compd. with N,N-diethylethanamine",FALSE, ,0, 
68400,915977-79-6,"Formaldehyde, reaction products with tetrahydroimidazo[4,5-d]imidazole-2,5(1H,3H)-dione, ethylated methylated",FALSE, ,0, 
68401,916075-10-0,"Manganese(2+), bis(octahydro-1,4,7-trimethyl-1H-1,4,7-triazonine-.kappa.N1,.kappa.N4,.kappa.N7)tri-.mu.-oxodi-, acetate (1:2)",FALSE, ,0, 
68402,916075-11-1,"Manganese(2+), bis(octahydro-1,4,7-trimethyl-1H-1,4,7-triazonine-.kappa.N1,.kappa.N4,.kappa.N7)tri-.mu.-oxodi-, sulfate (1:1)",FALSE, ,0, 
68403,916155-41-4,"Isocyanic acid, polymethylenepolyphenylene ester, polymers with 2-hydroxyethyl-terminated hydrogenated polybutadiene and polypropylene glycol",FALSE, ,0, 
68404,916177-13-4,"Phosphoric acid, mixed 2-methylbutyl and pentyl mono- and diesters",FALSE, ,0, 
68405,916652-23-8,"Isocyanic acid, polymethylenepolyphenylene ester, polymer with methoxylated dehydrochlorinated brominated 2-butyne-1,4-diol-epichlorohydrin polymer",FALSE, ,0, 
68406,916809-14-8,"Phosphorothioic triamide, N-propyl-",TRUE, CAS,1, Scout
68407,917104-27-9,"Carbonic acid, dimethyl ester, polymer with 1,4-butanediol, 1,6-hexanediol, .alpha.-hydro-.omega.-hydroxypoly[oxy(methyl-1,2-ethanediyl)] and 1,1'-methylenebis[4-isocyanatobenzene]",FALSE, ,0, 
68408,917378-33-7,".beta.-Alanine, N-(2-aminoethyl)-, sodium salt (1:1), polymer with 1,6-diisocyanatohexane and 1-(2-hydroxy-1-methylethyl) 2-(2-hydroxypropyl) 1,2-hydrazinedicarboxylate, N-(1,1-dimethylethyl)benzenemethanamine- and polyethylene-polypropylene glycol mono-Bu ether-blocked",FALSE, ,0, 
68409,917502-05-7,"Oxirane, 2-methyl-, polymer with oxirane, 2-aminopropyl methyl ether, reaction products with maleated polypropylene",FALSE, ,0, 
68410,917502-06-8,"Oxirane, 2-methyl-, polymer with oxirane, 2-aminopropyl methyl ether, reaction products with maleated 1-butene-propene polymer",FALSE, ,0, 
68411,917773-10-5,"Siloxanes and Silicones, di-Me, Me vinyl, hydroxy-terminated, reaction products with 3-[2-(trimethoxysilyl)ethyl]bicyclo[4.1.0]heptane",FALSE, ,0, 
68412,917773-15-0,"Benzenesulfonic acid, 2-amino-5-methoxy-, diazotized, coupled with diazotized 2-amino-5-[[2-(sulfooxy)ethyl]sulfonyl]benzenesulfonic acid and m-phenylenediamine, sodium salts",FALSE, ,0, 
68413,917803-78-2,"Soybean oil, reaction products with hydrogen sulfide",FALSE, ,0, 
68414,918147-43-0,"Fatty acids, C16-18 and C18-unsatd., Me esters, epoxidized, polymers with ethylene glycol",TRUE, CAS,1, Scout
68415,918309-39-4,"D-Glucose, Streptomyces albulus-fermented, L-lysine homopolymer",FALSE, ,0, 
68416,918531-36-9,"2-Propenoic acid, 2-methyl-, methyl ester, polymer with butyl 2-propenoate, 2-ethylhexyl 2-propenoate, 2-hydroxyethyl 2-propenoate and 2-oxepanone",FALSE, ,0, 
68417,918814-85-4,"1,3-Benzenedicarboxylic acid, polymer with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol, hexanedioic acid, 1,6-hexanediol, 1,3-isobenzofurandione and 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, 2-hydroxyethyl acrylate-blocked",FALSE, ,0, 
