Id,Cas,Name,Downloaded,Found_by,No_of_downloads, Done_by
48841,68891-55-4,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate and ethyl 2-propenoate, reaction products with 2-(dimethylamino)ethanol",FALSE, ,0, 
48842,68891-56-5,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, ethenylbenzene and methyl 2-methyl-2-propenoate, zinc complex",FALSE, ,0, 
48847,68891-61-2,"1-Propene, polymer with ethene, oxidized",FALSE, ,0, 
48849,68891-63-4,"Poly(oxy-1,2-ethanediyl), .alpha.-(1-oxodecyl)-.omega.-hydroxy-, C12-15-alkyl ethers",FALSE, ,0, 
48850,68891-64-5,"Poly(oxy-1,2-ethanediyl), .alpha.-(1-oxotetradecyl)-.omega.-hydroxy-, C12-15-alkyl ethers",FALSE, ,0, 
48857,68891-72-5,"Isooctanol, reaction products with phosphorus oxide (P2O5) and polyethylene glycol monotridecyl ether",FALSE, ,0, 
48863,68891-79-2,"1,3-Butadiene, homopolymer, 3-carboxy-1-cyano-1-methylpropyl-terminated",FALSE, ,0, 
48866,68891-83-8,"Poly(oxy-1,2-ethanediyl), .alpha.-(2-ethylhexyl)-.omega.-hydroxy-, decyl phosphate, potassium salt",FALSE, ,0, 
48867,68891-84-9,"1,2-Ethanediamine, reaction products with chlorinated isobutylene homopolymer",FALSE, ,0, 
48869,68891-86-1,"Ethanol, 2-amino-, compd. with phosphonomethylated ethoxylated polyethylenimine",FALSE, ,0, 
48883,68892-00-2,"Benzoic acid, 2-hydroxy-, polymer with 4-(1,1-dimethylethyl)phenol, formaldehyde and 4,4'-(1-methylethylidene)bis[phenol]",FALSE, ,0, 
48885,nan,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, N-(1,1-dimethyl-3-oxobutyl)-2-propenamide, ethenylbenzene and 2-propenoic acid",FALSE, ,0, 
48896,68892-13-7,"1,3-Decanedione, 1-phenyl-",FALSE, ,0, 
48911,68892-28-4,"9,10-Anthracenedione, 2-(1,2-dimethylpropyl)-",FALSE, ,0, 
48915,68892-41-1,"Guanosine, 5'-O-[bis(4-methoxyphenyl)phenylmethyl]-2'-deoxy-N-(2-methyl-1-oxopropyl)-",TRUE, CAS,1, Scout
48938,68900-87-8,"3-Dodecen-1-ol, (3E)-",FALSE, ,0, 
48944,68900-93-6,"1,2-Ethanediamine, polymer with 1,3-diisocyanatomethylbenzene and (9Z)-9-octadecen-1-amine",FALSE, ,0, 
48949,68900-98-1,"Benzenediazonium, 2-methoxy-4-(phenylamino)-, hexafluorophosphate(1-) (1:1)",FALSE, ,0, 
48964,68901-15-5,"Acetic acid, 2-(cyclohexyloxy)-, 2-propen-1-yl ester",TRUE, CAS,2, Scout
48971,68901-22-4,"Cyclohexanone, 4-[(3,3-dimethylbicyclo[2.2.1]hept-2-yl)methyl]-2-methyl-",FALSE, ,0, 
48977,68901-31-5,"2-Propenoic acid, polymer with 2,2-bis(hydroxymethyl)-1,3-propanediol, 1,3-isobenzofurandione and 2,2'-oxybis[ethanol]",FALSE, ,0, 
48978,68901-32-6,"1,3-Dioxolane, 2-[6-methyl-8-(1-methylethyl)bicyclo[2.2.2]oct-5-en-2-yl]-",TRUE, CAS,1, Scout
48980,68906-34-3,"L-Aspartic acid, N-[(2Z)-3-carboxy-1-oxo-2-propen-1-yl]-N-octadecyl-, bis(2-methylpropyl) ester",FALSE, ,0, 
48983,68907-22-2,"Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-[2-(diethylmethylammonio)ethyl]-.omega.-hydroxy-, phosphate (1:1)",FALSE, ,0, 
48985,68908-33-8,"Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-hydro-.omega.-hydroxy-, ether with 2,6-bis[[bis(2-hydroxyethyl)amino]methyl]-4-nonylphenol (5:1)",FALSE, ,0, 
48987,68908-35-0,"2-Propenenitrile, homopolymer, oxidized",FALSE, ,0, 
48994,68908-43-0,"Sulfuric acid, aluminum salt (3:2), reaction products with aluminum hydroxide and aluminum phosphate (1:1)",FALSE, ,0, 
48998,68908-50-9,"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono-C10-14-alkyl ethers, phosphates, compds. with .alpha.,.alpha.'-(iminodi-2,1-ethanediyl)bis[.omega.-hydroxypoly(oxy-1,2-ethanediyl)] N-tallow alkyl derivs.",FALSE, ,0, 
49002,68908-55-4,"Phenol, polybutenyl derivs.",FALSE, ,0, 
49004,68908-58-7,"Phosphonothioic acid, polyisobutenyl derivs., esters with pentaerythritol",FALSE, ,0, 
49005,68908-60-1,"Phosphoric acid, mono-C9-11-alkyl esters",FALSE, ,0, 
49006,68908-61-2,"Phosphoric acid, mixed esters with 2-(2-ethoxyethoxy)ethanol and polyethylene glycol mono-C11-15-sec-alkyl ethers",FALSE, ,0, 
49007,68908-62-3,"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-(iminodi-2,1-ethanediyl)bis[.omega.-(3-chloro-2-hydroxypropoxy)-, N-[2-(4,5-dihydro-2-nortall-oil alkyl-1H-imidazol-1-yl)ethyl] derivs.",FALSE, ,0, 
49008,68908-64-5,"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono-C10-12-alkyl ethers, phosphates",FALSE, ,0, 
49009,68908-66-7,"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono-C12-13-alkyl ethers, hydroxybutyl phosphates",FALSE, ,0, 
49010,68908-67-8,"Ethanol, 2,2'-iminobis-, N-[3-(C12-15-alkyloxy)propyl] derivs. .alpha.-methyl derivs., N-oxides",FALSE, ,0, 
49011,68908-68-9,"Fatty acids, C12-20, ethoxylated",FALSE, ,0, 
49012,68908-69-0,"2,5-Furandione, dihydro-, polyisobutenyl derivs., reaction products with triethylenetetramine",TRUE, CAS,1, Scout
49017,68908-74-7,"Hexanedioic acid, polymer with 1,2-ethanediol and 1,3-isobenzofurandione, isodecyl isooctyl ester",FALSE, ,0, 
49025,68908-82-7,"Octanal, 7-hydroxy-3,7-dimethyl-, reaction products with 1H-indole",FALSE, ,0, 
49039,68908-97-4,"Aluminum, tri-C2-20-alkyl complexes",FALSE, ,0, 
49040,68908-98-5,"Poly(oxy-1,2-ethanediyl), .alpha.-(carboxymethyl)-.omega.-hydroxy-, C12-13-alkyl ethers, sodium salts",FALSE, ,0, 
49041,68908-99-6,"Acetic acid, 2-chloro-, sodium salt (1:1), reaction products with 4,5-dihydro-2-tridecyl-1H-imidazole-1-ethanol and sodium hydroxide",FALSE, ,0, 
49042,68909-00-2,"Starch, thermal hydrolyzed",FALSE, ,0, 
49043,nan,"Silicic acid, tetra-C13-15-alkyl esters",FALSE, ,0, 
49048,68909-08-0,"1H-Imidazole-1-ethanamine, 4,5-dihydro-, 2-nortall-oil alkyl derivs., dihydrochlorides",FALSE, ,0, 
49049,nan,"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono[2-(4,5-dihydro-2-nortall-oil alkyl-1H-imidazol-1-yl)ethyl] ethers",FALSE, ,0, 
49052,68909-13-7,"Bastnaesite, calcined conc.",FALSE, ,0, 
49053,68909-14-8,"2-Propenenitrile, polymer with 1,3-butadiene, carboxy-terminated, polymer with 2,2'-[(2,2-dimethyl-1,3-propanediyl)bis(oxymethylene)]bis[oxirane]",TRUE, CAS,3, Scout
49056,68909-17-1,"Proteinase, Bacillus megaterium-fermented",FALSE, ,0, 
49057,68909-18-2,"Pyridinium, 1-(phenylmethyl)-, Et Me derivs., chlorides",TRUE, CAS,1, Scout
49059,68909-20-6,"Silanamine, 1,1,1-trimethyl-N-(trimethylsilyl)-, hydrolysis products with silica",TRUE, CAS,3, Scout
49064,68909-26-2,"Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-hydro-.omega.-hydroxy-, ether with bis[[(2-hydroxyethyl)amino]methyl]phenol (3:1)",FALSE, ,0, 
49065,68909-27-3,"1-Propanamine, 3-(C16-18-alkyloxy) derivs.",FALSE, ,0, 
49070,68909-34-2,"Zirconium, acetate lactate oxo ammonium complexes",FALSE, ,0, 
49073,68909-37-5,"Amylopectin, acid-hydrolyzed",FALSE, ,0, 
49076,68909-82-0,"Naphthalenesulfonic acid, bis(1-methylethyl)-, Me derivs., sodium salts",TRUE, CAS,1, Scout
49077,68909-83-1,"Naphthalenesulfonic acid, butyl-, Me derivs., sodium salts",TRUE, CAS,1, Scout
49078,68909-84-2,"Naphthalenesulfonic acid, dibutyl-, Me derivs., sodium salts",FALSE, ,0, 
49079,68909-85-3,"Nonanedioic acid, di-C8-12-alkyl esters",FALSE, ,0, 
49085,68909-91-1,"Phosphorodithioic acid, mixed O,O-bis(2-ethylhexyl and iso-Bu) esters, compds. with triethylamine",FALSE, ,0, 
49086,68909-92-2,"Phosphorodithioic acid, mixed O,O-bis(2-ethylhexyl and iso-Pr) esters",FALSE, ,0, 
49087,68909-93-3,"Phosphorodithioic acid, mixed O,O-bis(2-ethylhexyl and iso-Pr) esters, zinc salts",TRUE, CAS,1, Scout
49088,68909-95-5,"1-Propanamine, 3-(tridecyloxy)-, branched and linear",FALSE, ,0, 
49092,68909-99-9,"2-Propenenitrile, reaction products with ethylenediamine, hydrogenated",FALSE, ,0, 
49094,68910-01-0,"Sulfuric acid, mono-C10-16-alkyl esters, compds. with isopropanolamine",FALSE, ,0, 
49098,nan,"Ethanol, 2-amino-, reaction products with ammonia, by-products from",FALSE, ,0, 
49100,nan,"1,3-Propanediol, 2-ethyl-2-(hydroxymethyl)-, polymer with 1,3-diisocyanatomethylbenzene, Me Et ketone oxime-blocked",FALSE, ,0, 
49101,nan,"2-Propenenitrile, polymer with 1,3-butadiene, hydroxy-terminated",FALSE, ,0, 
49104,68910-13-4,"Butanamide, 2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(2,1-diazenediyl)]bis[3-oxo-, N,N'-bis(phenyl and o-tolyl) derivs.",FALSE, ,0, 
49106,68910-15-6,"Calcium, nonylphenol sulfides phosphosulfurized polybutene complexes",FALSE, ,0, 
49108,68910-17-8,"1,2-Ethanediamine, N1,N2-bis(2-aminoethyl)-, reaction products with 2-[(C7-10-alkyloxy)methyl]oxirane and glycidyl tolyl ether",FALSE, ,0, 
49110,68910-19-0,"1,2-Ethanediamine, N1-(2-aminoethyl)-, ethoxylated propoxylated",FALSE, ,0, 
49112,68910-21-4,"2,5-Furandione, polymer with ethenylbenzene, C12-28-alkyl esters",FALSE, ,0, 
49115,68910-24-7,"9,12-Octadecadienoic acid (9Z,12Z)-, dimer, polymer with N1,N2-bis(2-aminoethyl)-1,2-ethanediamine, reaction products with 4-methyl-2-pentanone",FALSE, ,0, 
49116,68910-26-9,"2-Pentanone, 4-methyl-, reaction products with bisphenol A-epichlorohydrin polymer and diethylenetriamine",FALSE, ,0, 
49117,68910-27-0,"Phosphoric acid, mixed esters with 2-ethyl-1-hexanol and polyethylene-polypropylene glycol mono-C6-10-alkyl ethers",FALSE, ,0, 
49118,68910-28-1,"Phosphoric acid, mixed esters with 2-ethyl-1-hexanol and polyethylene-polypropylene glycol mono-C6-10-alkyl ethers, potassium salts",FALSE, ,0, 
49121,68910-31-6,"Benzenesulfonic acid, mono-C10-16-alkyl derivs., ammonium salts",FALSE, ,0, 
49122,68910-32-7,"Benzenesulfonic acid, mono-C10-16-alkyl derivs., compds. with ethanolamine",TRUE, CAS,3, Scout
49123,68910-33-8,"Oxirane, 2-methyl-, polymer with oxirane, [[3-(C12-18-alkyloxy)propyl]imino]dialkylene ethers",FALSE, ,0, 
49124,68910-34-9,"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, mono-C10-16-alkyl ethers, (triphosphates)",FALSE, ,0, 
49125,68910-36-1,"Ethanol, 2,2',2''-nitrilotris-, compds. with polyethylene glycol mono-C6-12-alkyl ethers phosphates",FALSE, ,0, 
49126,68910-37-2,"Fatty acids, coco, esters with polyethylene-polypropylene glycol mono-Me ether",FALSE, ,0, 
49127,68910-38-3,"Ethanol, 2,2'-iminobis-, N-[3-(C12-18-alkyloxy)propyl] derivs., N-oxides",FALSE, ,0, 
49128,68910-39-4,"Amides, C10-16, N-(hydroxyethyl)",FALSE, ,0, 
49129,68910-40-7,"Amines, C12-14-tert-alkyl, ethoxylated, sulfates",FALSE, ,0, 
49134,68910-45-2,"Sulfonic acids, alkane, chloro, sodium salts",FALSE, ,0, 
49136,68910-47-4,"Tallow, hydrogenated, reaction products with 2-[(2-aminoethyl)amino]ethanol and polyethylene glycol",FALSE, ,0, 
49137,68910-48-5,"Tallow, Me esters",FALSE, ,0, 
49141,68910-52-1,"Lecithins, polymers with glycerol, oiticica oil, phthalic anhydride and soybean oil",FALSE, ,0, 
49144,68910-55-4,"Quaternary ammonium compounds, bis(hydrogenated tallow alkyl)dimethyl, chlorides, reaction products with polyethylenepolyamines and tall-oil fatty acids, humates hydrochlorides",FALSE, ,0, 
49145,68910-56-5,"Quaternary ammonium compounds, di-C12-15-alkyldimethyl, chlorides",FALSE, ,0, 
49151,68910-64-5,"Rosin, polymer with o-cresol, formaldehyde and tetra-Bu titanate",FALSE, ,0, 
49157,68910-70-3,"Imidazolium compounds, 1-benzyl-4,5-dihydro-2-nortall-oil alkyl-1-(2-tall-oil aminoethyl), chlorides",FALSE, ,0, 
49161,68910-74-7,"Linseed oil, polymer with bisphenol A, p-tert-butylphenol, ethylene glycol, formaldehyde, pentaerythritol, phthalic anhydride and rosin",FALSE, ,0, 
49167,68910-80-5,"Linseed oil, polymer with isophthalic acid, menhaden oil, pentaerythritol and soybean oil",FALSE, ,0, 
49169,68910-84-9,"Fatty acids, tall-oil, reaction products with polyalkylenepolyamines, compds. with tall-oil fatty acids",FALSE, ,0, 
49171,68910-87-2,"Fatty acids, tall-oil, reaction products with polyalkylenepolyamines, dodecylbenzenesulfonates",FALSE, ,0, 
49173,68910-89-4,"Fatty acids, tall-oil, reaction products with linoleic acid dimer and polyalkylenepolyamines, compds. with dodecylbenzenesulfonic acid and linoleic acid dimer",FALSE, ,0, 
49174,68910-90-7,"Fatty acids, tall-oil, reaction products with polyalkylenepolyamines, compds. with linoleic acid dimer and tall-oil fatty acids",FALSE, ,0, 
49175,68910-91-8,"Fatty acids, tall-oil, reaction products with polyethylenepolyamines, compds. with C18-unsatd. fatty acid dimers and tall-oil fatty acids",FALSE, ,0, 
49176,68910-92-9,"Fatty acids, tall-oil, reaction products with polyethylenepolyamines, glycolates",FALSE, ,0, 
49177,68910-93-0,"Fatty acids, tall-oil, reaction products with polyethylenepolyamines",TRUE, CAS,2, Scout
49178,68910-94-1,"Fatty acids, tall-oil, sesquiesters with sorbitol",FALSE, ,0, 
49183,68910-99-6,"Fatty acids, vegetable-oil, polymd., esters with 1,2-hexadecanediol",FALSE, ,0, 
49186,nan,"Glycerides, coco di-",FALSE, ,0, 
49190,nan,"1,2-Ethanediol, polyethylene terephthalate manufg. purifn. residues",FALSE, ,0, 
49192,68911-08-0,"Fatty acids, coco, 2-coco amidoethyl ester",FALSE, ,0, 
49201,68911-19-3,"Fatty acids, C18-unsatd., dimers, compds. with N-[2-[(2-aminoethyl)amino]ethyl]tall-oil amides and tall-oil fatty acids",FALSE, ,0, 
49202,68911-20-6,"Fatty acids, C18-unsatd., dimers, polymers with C18-unsatd. fatty acid trimers and triethylenetetramine",FALSE, ,0, 
49206,68911-24-0,"Fatty acids, C18-unsatd., dimers, polymers with ethylenediamine, sebacic acid and stearic acid",TRUE, CAS,1, Scout
49207,68911-25-1,"Fatty acids, C18-unsatd., dimers, polymers with 3,3'-[oxybis(2,1-ethanediyloxy)]bis[1-propanamine]",TRUE, CAS,3, Scout
49209,68911-27-3,"Fatty acids, linseed-oil, Et esters",FALSE, ,0, 
49215,68911-34-2,"Fatty acids, tall-oil, C10-16-alkyl esters",FALSE, ,0, 
49216,68911-35-3,"Fatty acids, tall-oil, compds. with polyalkylenepolyamines",TRUE, CAS,2, Scout
49217,68911-36-4,"Fatty acids, tall-oil, compds. with triisopropanolamine",FALSE, ,0, 
49219,68911-38-6,"Fatty acids, tall-oil, dimers, polymers with azelaic acid, ethylenediamine, piperazine and polypropylene glycol diamine",FALSE, ,0, 
49230,68911-49-9,"Blood, glyoxal-denatured, dried",TRUE, CAS,3, Scout
49235,68911-55-7,"Fatty acids, coco, reaction products with polyethylene glycol glyceryl ethers",FALSE, ,0, 
49237,68911-58-0,"Gases (petroleum), hydrotreated sour kerosine depentanizer stabilizer off",TRUE, CAS,1, Scout
49238,68911-59-1,"Gases (petroleum), hydrotreated sour kerosine flash drum",TRUE, CAS,1, Scout
49239,68911-61-5,"Alcohols, C18-32",FALSE, ,0, 
49241,68911-63-7,"Alkanes, chloro, sulfurized",FALSE, ,0, 
49242,68911-65-9,"Amides, from acetic acid and polyalkylenepolyamines",FALSE, ,0, 
49245,68911-68-2,"Amines, C12-14-tert-alkyl, compds. with 2(3H)-benzothiazolethione",FALSE, ,0, 
49246,68911-69-3,"Amines, C8-18-alkyl, distn. residues",FALSE, ,0, 
49252,68911-77-3,"Amines, N-tallow alkyltrimethylenedi-, ethoxylated, dihydrochlorides",FALSE, ,0, 
49254,68911-79-5,"Amines, N-tallow alkyltripropylenetetra-",FALSE, ,0, 
49258,68911-83-1,"Fatty acids, tall-oil, reaction products with formaldehyde and N1-(9Z)-9-octadecen-1-yl-1,3-propanediamine",TRUE, CAS,1, Scout
49262,68911-87-5,"Quaternary ammonium compounds, bis(hydrogenated tallow alkyl)dimethyl, salts with montmorillonite ((Al1.33-1.67Mg0.33-0.67)(Ca0-1Na0-1)0.33Si4(OH)2O10.xH2O))",TRUE, CAS,3, Scout
49263,68911-88-6,"Resin acids and Rosin acids, fumarated, ammonium salts",FALSE, ,0, 
49265,68911-90-0,"Soaps, stocks, vegetable-oil, acidulated, spent acids",FALSE, ,0, 
49272,68911-97-7,"2-Naphthalenol, 8-(2-amino-4-imino-1,3,5-triazin-1(4H)-yl)-, hydrochloride (1:1)",FALSE, ,0, 
49279,68912-05-0,"2-Propenoic acid, 2-methyl-, methyl ester, polymer with butyl 2-propenoate, 2-(dimethylamino)ethanol, ethenylbenzene and 2-propenoic acid",FALSE, ,0, 
49280,nan,"2-Propenoic acid, 2-methyl-, butyl ester, polymer with butyl 2-propenoate, 2-hydroxyethyl 2-propenoate, methyl 2-methyl-2-propenoate and 2-methylpropyl 2-methyl-2-propenoate",FALSE, ,0, 
49283,nan,"Cuprate(4-), [2-[2-[[2-[3-[[4-fluoro-6-[(3-sulfophenyl)amino]-1,3,5-triazin-2-yl]amino]-2-(hydroxy-.kappa.O)-5-sulfophenyl]diazenyl-.kappa.N2]phenylmethyl]diazenyl-.kappa.N1]-4-sulfobenzoato(6-)-.kappa.O]-, sodium (1:4)",FALSE, ,0, 
49284,68912-13-0,"4,7-Methano-1H-indenol, 3a,4,5,6,7,7a-hexahydro-, propanoate",TRUE, CAS,3, Scout
49291,68914-55-6,"Alkenes, C18-24, ethylene polymn. by-product",FALSE, ,0, 
49297,nan,"Fatty acids, tall-oil, low-boiling, reaction products with ammonia-ethanolamine reaction by-products",FALSE, ,0, 
49299,nan,"Tung oil, polymer with 4-ethenylcyclohexene, formaldehyde and phenol",FALSE, ,0, 
49303,nan,"Fatty acids, tall-oil, polymers with diethylene glycol, 4,4'-methylenebis[cyclohexanol] and trimellitic anhydride",FALSE, ,0, 
49309,68915-18-4,"Fatty acids, tall-oil, dimers, polymers with tall-oil fatty acids and triethylenetetramine",TRUE, CAS,2, Scout
49319,68915-28-6,"Linseed oil, polymer with glycerol, isophthalic acid and rosin",FALSE, ,0, 
49322,68915-31-1,"Polyphosphoric acids, sodium salts",TRUE, CAS,3, Scout
49323,68915-33-3,"Quaternary ammonium compounds, bis(hydroxyethyl)methyltallow alkyl, propoxylated, Me sulfates (salts)",FALSE, ,0, 
49327,68915-38-8,"Cyclohexane, oxidized, aq. ext.",FALSE, ,0, 
49328,68915-39-9,"Cyclohexane, oxidized, aq. ext., sodium salt",FALSE, ,0, 
49331,68915-42-4,"Castor oil, polymer with adipic acid, diethylene glycol and phthalic anhydride",FALSE, ,0, 
49340,68915-51-5,"Fatty acids, coco, hydrogenated, polymers with pentaerythritol, phthalic anhydride, propylene glycol and tall-oil fatty acids",FALSE, ,0, 
49345,68915-56-0,"Fatty acids, C18-unsatd., dimers, hydrogenated, polymers with azelaic acid, ethylenediamine, hexamethylenediamine and stearic acid",FALSE, ,0, 
49351,68915-63-9,"Fatty acids, soya, polymers with bisphenol A, epichlorohydrin and rosin",FALSE, ,0, 
49354,68915-66-2,"Fatty acids, C5-10, esters with polypentaerythritol",FALSE, ,0, 
49361,68915-73-1,"Fatty acids, soya, polymers with bisphenol A, epichlorohydrin and tall-oil fatty acids",FALSE, ,0, 
49369,68915-81-1,"Linseed oil, polymer with bisphenol A, bisphenol A diglycidyl ether, diethylenetriamine, formaldehyde, glycidyl Ph ether and pentaethylenehexamine",TRUE, CAS,2, Scout
49370,68915-82-2,"Linseed oil, polymer with formaldehyde and 4-(1,1,3,3-tetramethylbutyl)phenol",FALSE, ,0, 
49372,68915-85-5,"Oils, petitgrain, terpene-free",FALSE, ,0, 
49373,68915-86-6,"Oils, raisin",FALSE, ,0, 
49374,68915-87-7,"Oils, Viburnum prunifolium",FALSE, ,0, 
49378,68915-91-3,"Shrimp, shell ext.",FALSE, ,0, 
49382,68915-96-8,"Distillates (petroleum), heavy straight-run",FALSE, ,0, 
49383,68915-97-9,"Gas oils (petroleum), straight-run, high-boiling",TRUE, CAS,2, Scout
49384,68915-98-0,"Fatty acids, C18-unsatd., dimers, polymers with polyalkylenepolyamines and tall-oil fatty acids, reaction products with bisphenol A-epichlorohydrin polymer and diethylenetriamine",FALSE, ,0, 
49386,nan,"Oils, Brachylaena hutchinsii",FALSE, ,0, 
49387,nan,"Oils, orange, sour, terpene-free",FALSE, ,0, 
49389,nan,"Oils, orange, sour",FALSE, ,0, 
49390,nan,"Oils, bay, terpene-free",FALSE, ,0, 
49394,nan,"Oils, Anthoxanthum odoratum",FALSE, ,0, 
49397,nan,"Oils, angostura",FALSE, ,0, 
49399,68916-14-3,"Oils, amyris, acetylated",FALSE, ,0, 
49402,68916-22-3,"Dammar, sulfurized",FALSE, ,0, 
49404,68916-26-7,Civet (secretion),FALSE, ,0, 
49405,68916-27-8,"Balsams, Douglas-fir, polymd.",FALSE, ,0, 
49406,68916-28-9,"Balsams, Douglas-fir, sulfurized",FALSE, ,0, 
49407,68916-29-0,"Balsams, Douglas-fir, sulfurized, iridium salts",FALSE, ,0, 
49408,68916-30-3,"Balsams, Douglas-fir, sulfurized, rhodium salts",FALSE, ,0, 
49409,68916-31-4,"Balsams, Douglas-fir, sulfurized, ruthenium salts",FALSE, ,0, 
49410,68916-32-5,"Balsams, mixed copaiba and Douglas-fir, sulfurized, silver salts",FALSE, ,0, 
49412,68916-35-8,"Balsams, copaiba, sulfurized, platinum salts",FALSE, ,0, 
49414,68916-37-0,"Balsams, Canada, sulfurized",FALSE, ,0, 
49415,68916-39-2,"Oils, Hamamelis virginiana",TRUE, CAS,1, Scout
