Id,Cas,Name,Downloaded,Found_by,No_of_downloads, Done_by
7840,1847-55-8,"9-Octadecen-1-ol, 1-(hydrogen sulfate), sodium salt (1:1), (9Z)-",FALSE, ,0, 
7841,1847-58-1,"Acetic acid, 2-sulfo-, dodecyl ester, sodium salt (1:1)",TRUE, CAS,3, Scout
7843,1852-04-06,Undecanedioic acid,FALSE, ,0, 
7844,1852-14-8,"Urea, N,N''-1,2-ethanediylbis-",FALSE, ,0, 
7845,2382-96-9,2(3H)-Benzoxazolethione,TRUE, CAS,1, Scout
7846,2385-77-5,"6-Octenal, 3,7-dimethyl-, (3R)-",FALSE, ,0, 
7848,2386-52-9,"Methanesulfonic acid, silver(1+) salt (1:1)",TRUE, CAS,3, Scout
7849,2386-53-0,"1-Dodecanesulfonic acid, sodium salt (1:1)",TRUE, CAS,3, Scout
7850,2386-54-1,"1-Butanesulfonic acid, sodium salt (1:1)",TRUE, CAS,2, Scout
7851,2386-56-3,"Methanesulfonic acid, potassium salt (1:1)",TRUE, CAS,2, Scout
7852,2386-57-4,"Methanesulfonic acid, sodium salt (1:1)",TRUE, CAS,3, Scout
7853,2386-60-9,1-Butanesulfonyl chloride,TRUE, CAS,1, Scout
7854,2386-64-3,"Magnesium, chloroethyl-",TRUE, CAS,3, Scout
7855,2386-87-0,"7-Oxabicyclo[4.1.0]heptane-3-carboxylic acid, 7-oxabicyclo[4.1.0]hept-3-ylmethyl ester",TRUE, CAS,3, Scout
7856,2386-90-5,"6-Oxabicyclo[3.1.0]hexane, 2,2'-oxybis-",FALSE, ,0, 
7857,03-03-2387 00:00,"1-Naphthalenecarboxaldehyde, 2-hydroxy-, 2-[(2-hydroxy-1-naphthalenyl)methylene]hydrazone",FALSE, ,0, 
7858,2387-23-7,"Urea, N,N'-dicyclohexyl-",TRUE, CAS,3, Scout
7860,07-12-2388 00:00,Dodecaneperoxoic acid,FALSE, ,0, 
7861,2389-45-9,"L-Lysine, N2-[(1,1-dimethylethoxy)carbonyl]-N6-[(phenylmethoxy)carbonyl]-",TRUE, CAS,1, Scout
7863,2390-54-7,"Benzothiazolium, 2-[4-(dimethylamino)phenyl]-3,6-dimethyl-, chloride (1:1)",TRUE, CAS,3, Scout
7864,2390-56-9,"Phenazinium, 2-amino-8-(dimethylamino)-10-phenyl-, chloride (1:1)",FALSE, ,0, 
7865,2390-59-2,"Ethanaminium, N-[4-[bis[4-(diethylamino)phenyl]methylene]-2,5-cyclohexadien-1-ylidene]-N-ethyl-, chloride (1:1)",TRUE, CAS,3, Scout
7866,2390-60-5,"Ethanaminium, N-[4-[[4-(diethylamino)phenyl][4-(ethylamino)-1-naphthalenyl]methylene]-2,5-cyclohexadien-1-ylidene]-N-ethyl-, chloride (1:1)",TRUE, CAS,3, Scout
7867,2390-63-8,"Xanthylium, 3,6-bis(diethylamino)-9-[2-(ethoxycarbonyl)phenyl]-, chloride (1:1)",TRUE, CAS,3, Scout
7868,2391-30-2,"1H-Benz[de]isoquinoline-5-sulfonic acid, 6-amino-2,3-dihydro-2-(4-methylphenyl)-1,3-dioxo-, sodium salt (1:1)",TRUE, CAS,3, Scout
7870,2391-80-2,"Carbamodithioic acid, N,N-dibutyl-, compd. with N-butyl-1-butanamine (1:1)",FALSE, ,0, 
7871,2392-39-4,"Pregna-1,4-diene-3,20-dione, 9-fluoro-11,17-dihydroxy-16-methyl-21-(phosphonooxy)-, sodium salt (1:2), (11.beta.,16.alpha.)-",TRUE, CAS,3, Scout
7873,2393-23-9,"Benzenemethanamine, 4-methoxy-",TRUE, CAS,2, Scout
7875,2396-63-6,"1,6-Heptadiyne",TRUE, CAS,1, Scout
7876,2396-65-8,"1,8-Nonadiyne",FALSE, ,0, 
7877,2396-77-2,"2-Hexenoic acid, methyl ester",FALSE, ,0, 
7878,2396-78-3,"3-Hexenoic acid, methyl ester",TRUE, CAS,1, Scout
7879,2396-83-0,"3-Hexenoic acid, ethyl ester",TRUE, CAS,3, Scout
7880,2396-84-1,"2,4-Hexadienoic acid, ethyl ester, (2E,4E)-",TRUE, CAS,1, Scout
7881,2396-85-2,"2-Octenoic acid, methyl ester",FALSE, ,0, 
7882,2397-00-4,"Benzoxazole, 2,2'-(1,2-ethenediyldi-4,1-phenylene)bis[5-methyl-",TRUE, CAS,3, Scout
7883,2398-37-0,"Benzene, 1-bromo-3-methoxy-",TRUE, CAS,3, Scout
7884,2398-81-4,"3-Pyridinecarboxylic acid, 1-oxide",TRUE, CAS,1, Scout
7885,2398-96-1,"Carbamothioic acid, N-methyl-N-(3-methylphenyl)-, O-2-naphthalenyl ester",TRUE, CAS,3, Scout
7886,2399-48-6,"2-Propenoic acid, (tetrahydro-2-furanyl)methyl ester",TRUE, CAS,3, Scout
7887,2399-73-7,"Ethanamine, N,N-diethyl-, sulfate (2:1)",FALSE, ,0, 
7889,3397-62-4,"1,3,5-Triazine-2,4-diamine, 6-chloro-",TRUE, CAS,1, Scout
7891,3399-22-2,"1,4-Cyclohexanedicarboxylic acid, 1,4-dimethyl ester, trans-",TRUE, CAS,2, Scout
7894,3401-73-8,"L-Aspartic acid, N-(3-carboxy-1-oxo-2-sulfopropyl)-N-octadecyl-, sodium salt (1:4)",FALSE, ,0, 
7895,3401-74-9,"1-Dodecanaminium, N-dodecyl-N,N-dimethyl-, chloride (1:1)",TRUE, CAS,1, Scout
7896,3401-80-7,"Benzoic acid, 3,6-dichloro-2-hydroxy-",TRUE, CAS,1, Scout
7901,3405-45-6,"1-Butanamine, N-butyl-N-methyl-",FALSE, ,0, 
7902,3406-84-6,"[1,1'-Biphenyl]-4,4'-disulfonyl dichloride",FALSE, ,0, 
7903,3407-42-9,"Cyclohexanol, 3-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)-",TRUE, CAS,3, Scout
7905,3411-95-8,"Phenol, 2-(2-benzothiazolyl)-",FALSE, ,0, 
7906,3414-89-9,"9,12-Octadecadienoic acid (9Z,12Z)-, potassium salt (1:1)",TRUE, CAS,2, Scout
7907,3416-24-8,"D-Glucose, 2-amino-2-deoxy-",FALSE, ,0, 
7908,3417-91-2,"L-Tyrosine, methyl ester, hydrochloride (1:1)",TRUE, CAS,3, Scout
7911,3425-46-5,"Selenocyanic acid, potassium salt (1:1)",TRUE, CAS,3, Scout
7912,3425-61-4,"Hydroperoxide, 1,1-dimethylpropyl",TRUE, CAS,2, Scout
7916,3426-43-5,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[[4-methoxy-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-, sodium salt (1:2)",TRUE, CAS,1, Scout
7922,3437-84-1,"Peroxide, bis(2-methyl-1-oxopropyl)",FALSE, ,0, 
7924,3437-95-4,"Thiophene, 2-iodo-",TRUE, CAS,2, Scout
7928,3441-14-3,"2-Naphthalenesulfonic acid, 3-[2-[4-(acetylamino)phenyl]diazenyl]-4-hydroxy-7-[[[[5-hydroxy-6-(2-phenyldiazenyl)-7-sulfo-2-naphthalenyl]amino]carbonyl]amino]-, sodium salt (1:2)",TRUE, CAS,2, Scout
7929,3442-21-5,"Benzoic acid, 5-[2-[4-[2-(7-amino-1-hydroxy-3-sulfo-2-naphthalenyl)diazenyl]-1-naphthalenyl]diazenyl]-2-hydroxy-, sodium salt (1:2)",FALSE, ,0, 
7931,4178-93-2,"Pentanamide, 2-amino-4-methyl-N-(4-nitrophenyl)-, (2S)-",TRUE, CAS,1, Scout
7932,4179-19-5,"Benzene, 1,3-dimethoxy-5-methyl-",TRUE, CAS,1, Scout
7933,05-12-4180 00:00,"Acetic acid, copper salt (1:?)",FALSE, ,0, 
7934,4180-23-8,"Benzene, 1-methoxy-4-(1E)-1-propen-1-yl-",TRUE, CAS,3, Scout
7936,4181-95-7,Tetracontane,TRUE, CAS,3, Scout
7937,4182-44-9,"1,2-Ethanediamine, N1-(2-aminoethyl)-N1-dodecyl-",FALSE, ,0, 
7938,4182-80-3,"1,4-Benzenediamine, N1,N1,N4,N4-tetrakis[4-(dibutylamino)phenyl]-",FALSE, ,0, 
7941,4186-71-4,"Piperidinium, 1-ethyl-1-methyl-, iodide (1:1)",FALSE, ,0, 
7943,4190-05-0,"[1,1'-Biphenyl]-2,3',4-triol",FALSE, ,0, 
7945,4193-55-9,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[[4-[bis(2-hydroxyethyl)amino]-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-, sodium salt (1:2)",TRUE, CAS,3, Scout
7946,4194-00-7,"Phenol, 2-methoxy-4-(1-propen-1-yl)-, 1-benzoate",FALSE, ,0, 
7949,4196-86-5,"1,3-Propanediol, 2,2-bis[(benzoyloxy)methyl]-, 1,3-dibenzoate",TRUE, CAS,3, Scout
7951,4196-89-8,"1,3-Propanediol, 2,2-dimethyl-, 1,3-dibenzoate",TRUE, CAS,3, Scout
7952,4196-99-0,"Benzenesulfonic acid, 2-[2-(2-hydroxy-1-naphthalenyl)diazenyl]-5-[2-(4-sulfophenyl)diazenyl]-, sodium salt (1:2)",TRUE, CAS,3, Scout
7953,05-09-4197 00:00,"2,7-Naphthalenedisulfonic acid, 3-[2-[4-(acetylamino)phenyl]diazenyl]-4,5-dihydroxy-, sodium salt (1:2)",FALSE, ,0, 
7954,4197-25-5,"1H-Perimidine, 2,3-dihydro-2,2-dimethyl-6-[2-[4-(2-phenyldiazenyl)-1-naphthalenyl]diazenyl]-",TRUE, CAS,3, Scout
7956,4199-88-6,"1,10-Phenanthroline, 5-nitro-",TRUE, CAS,1, Scout
7957,4199-89-7,"1,10-Phenanthroline, 5-chloro-",FALSE, ,0, 
7958,4200-55-9,"Phosphoric acid, tris(decyl) ester",FALSE, ,0, 
7966,4203-77-4,"[3,3'-Bianthra[1,9-cd]pyrazole]-6,6'(1H,1'H)-dione, 1,1'-diethyl-",TRUE, CAS,1, Scout
7967,4203-89-8,"2-Propenoic acid, 2-methyl-, 2-(1-oxa-4-azaspiro[4.5]dec-4-yl)ethyl ester",FALSE, ,0, 
7968,4206-75-1,"Benzene, (chlorosilyl)-",FALSE, ,0, 
7971,4207-56-1,"Benzenaminium, N,N,N-trimethyl-, (tribromide) (1:1)",TRUE, CAS,2, Scout
7972,4208-49-5,"2-Furancarboxylic acid, 2-propen-1-yl ester",TRUE, CAS,1, Scout
7973,5103-42-4,"[2,2'-Bi-1H-indene]-1,1',3,3'(2H,2'H)-tetrone, 2,2'-dihydroxy-",TRUE, CAS,1, Scout
7974,5107-67-5,"1,1,3,3-Cyclohexanetetrapropanoic acid, 2-oxo-",FALSE, ,0, 
7975,5108-69-0,"Propane, 1,1'-[ethylidenebis(oxy)]bis[2,2-dinitro-",FALSE, ,0, 
7976,5108-96-3,"1-Pyrrolidinecarbodithioic acid, ammonium salt (1:1)",TRUE, CAS,3, Scout
7980,5116-94-9,"1-Tridecanol, 1-(dihydrogen phosphate)",FALSE, ,0, 
7981,5116-95-0,"1-Tridecanol, 1,1'-(hydrogen phosphate)",FALSE, ,0, 
7983,04-12-5117 00:00,"2-Propen-1-one, 1-(4-morpholinyl)-",FALSE, ,0, 
7986,5118-80-9,"1,3,5-Triazine-2,4-diamine, 6,6'-(1,3-phenylene)bis-",FALSE, ,0, 
7987,5123-63-7,"Benzenesulfonic acid, 3-(diethylamino)-, sodium salt (1:1)",FALSE, ,0, 
7988,5124-25-4,"Benzenesulfonamide, 3-nitro-N-phenyl-4-(phenylamino)-",TRUE, CAS,3, Scout
7989,5124-30-1,"Cyclohexane, 1,1'-methylenebis[4-isocyanato-",TRUE, CAS,3, Scout
7992,5128-28-9,"2,1,3-Benzoxadiazole, 4,6-dinitro-, 1-oxide",FALSE, ,0, 
7994,5129-00-0,"Benzeneacetic acid, 4-hydroxy-.alpha.-(4-hydroxyphenyl)-, methyl ester",TRUE, CAS,2, Scout
7996,5131-60-2,"1,3-Benzenediamine, 4-chloro-",TRUE, CAS,2, Scout
7997,5131-66-8,"2-Propanol, 1-butoxy-",TRUE, CAS,3, Scout
7999,5136-76-5,"Octadecanoic acid, iron salt (1:?)",FALSE, ,0, 
8000,5137-52-0,"Benzeneacetic acid, pentyl ester",TRUE, CAS,2, Scout
8001,5137-55-3,"1-Octanaminium, N-methyl-N,N-dioctyl-, chloride (1:1)",TRUE, CAS,1, Scout
8002,5137-56-4,"1-Decanaminium, N,N-didecyl-N-methyl-, chloride (1:1)",FALSE, ,0, 
8003,5137-70-2,"Phosphonic acid, P-dodecyl-",TRUE, CAS,2, Scout
8004,5138-18-1,"Butanedioic acid, 2-sulfo-",TRUE, CAS,1, Scout
8005,5138-86-3,"2-Propenoic acid, 2-methyl-, 2-ethylbutyl ester",FALSE, ,0, 
8007,5139-88-8,"Phosphinic acid, P-phenyl-, compd. with 1,6-hexanediamine (2:1)",FALSE, ,0, 
8008,5141-20-8,"Benzenemethanaminium, N-ethyl-N-[4-[[4-[ethyl[(3-sulfophenyl)methyl]amino]phenyl](4-sulfophenyl)methylene]-2,5-cyclohexadien-1-ylidene]-3-sulfo-, inner salt, sodium salt (1:2)",TRUE, CAS,2, Scout
8009,5146-66-7,"2,6-Octadienenitrile, 3,7-dimethyl-",TRUE, CAS,2, Scout
8010,5149-85-9,"Benzenediazonium, 4-(diethylamino)-, (T-4)-tetrachlorozincate(2-) (2:1)",FALSE, ,0, 
8013,5153-24-2,"Zirconium, bis(acetato-.kappa.O)oxo-",TRUE, CAS,1, Scout
8014,5153-25-3,"Benzoic acid, 4-hydroxy-, 2-ethylhexyl ester",TRUE, CAS,1, Scout
8015,5153-63-9,"Acetic acid, compd. with pyridine (1:1)",TRUE, CAS,1, Scout
8017,7209-38-3,"1,4-Piperazinedipropanamine",TRUE, CAS,2, Scout
8018,7211-53-2,"Docosanoic acid, potassium salt (1:1)",FALSE, ,0, 
8020,7212-44-4,"1,6,10-Dodecatrien-3-ol, 3,7,11-trimethyl-",TRUE, CAS,3, Scout
8023,7216-95-7,"Glycine, N,N-bis[2-[bis(carboxymethyl)amino]ethyl]-, potassium salt (1:5)",FALSE, ,0, 
8024,7217-59-6,"Benzenethiol, 2-methoxy-",TRUE, CAS,2, Scout
8029,7218-82-8,"Phenol, 2,2'-[(3,3'-dimethyl[1,1'-biphenyl]-4,4'-diyl)bis(2,1-diazenediyl)]bis[4-(1,1,3,3-tetramethylbutyl)-",FALSE, ,0, 
8031,7223-38-3,"2-Propyn-1-amine, N,N-dimethyl-",TRUE, CAS,3, Scout
8032,7226-23-5,"2(1H)-Pyrimidinone, tetrahydro-1,3-dimethyl-",TRUE, CAS,1, Scout
8033,7234-49-3,"Hexanoic acid, 6-amino-, sodium salt (1:1)",FALSE, ,0, 
8034,7235-40-7,".beta.,.beta.-Carotene",TRUE, CAS,3, Scout
8035,7237-83-4,"1,2,4-Benzenetricarboxylic acid, 1,2,4-tris(2-oxiranylmethyl) ester",TRUE, CAS,2, Scout
8036,7239-24-9,"1-Propanamine, N,N,2-trimethyl-",FALSE, ,0, 
8039,7248-45-5,"Benzoic acid, 2-hydroxy-5-[2-[4-[[[[2-methoxy-4-[2-(3-sulfophenyl)diazenyl]phenyl]amino]carbonyl]amino]phenyl]diazenyl]-, sodium salt (1:2)",FALSE, ,0, 
8042,7251-90-3,"2-Propenoic acid, 2-butoxyethyl ester",FALSE, ,0, 
8043,7252-83-7,"Ethane, 2-bromo-1,1-dimethoxy-",TRUE, CAS,3, Scout
8047,7268-92-0,"Copper, [propanedioato(2-)-.kappa.O1,.kappa.O3]-",TRUE, CAS,1, Scout
8052,01-04-7281 00:00,"Benzenemethanaminium, N-dodecyl-N,N-dimethyl-, bromide (1:1)",FALSE, ,0, 
8059,1129-62-0,"2-Butanone, 2-phenylhydrazone",FALSE, ,0, 
8060,1131-01-07,"Acetamide, 2-chloro-N-(2,6-dimethylphenyl)-",FALSE, ,0, 
8061,1131-16-4,"1H-Pyrazole, 3,5-dimethyl-1-phenyl-",FALSE, ,0, 
8062,1131-18-6,"1H-Pyrazol-5-amine, 3-methyl-1-phenyl-",TRUE, CAS,3, Scout
8064,1131-60-8,"Phenol, 4-cyclohexyl-",TRUE, CAS,2, Scout
8067,1132-21-4,"Benzoic acid, 3,5-dimethoxy-",TRUE, CAS,1, Scout
8069,1132-61-2,4-Morpholinepropanesulfonic acid,TRUE, CAS,2, Scout
8070,1134-04-09,"Pyridine, 2,3,4,5-tetrachloro-6-(trichloromethyl)-",FALSE, ,0, 
8071,1134-35-6,"2,2'-Bipyridine, 4,4'-dimethyl-",TRUE, CAS,3, Scout
8072,1134-36-7,"[1,1'-Biphenyl]-4-ol, 3-amino-",FALSE, ,0, 
8073,1135-24-6,"2-Propenoic acid, 3-(4-hydroxy-3-methoxyphenyl)-",TRUE, CAS,3, Scout
8074,1135-40-6,"1-Propanesulfonic acid, 3-(cyclohexylamino)-",TRUE, CAS,3, Scout
8076,1135-66-6,"2H-2,4a-Methanonaphthalene, 1,3,4,5,6,7-hexahydro-1,1,5,5-tetramethyl-, (2S,4aR)-",TRUE, CAS,2, Scout
8077,1136-45-4,"4-Isoxazolecarboxylic acid, 5-methyl-3-phenyl-",TRUE, CAS,2, Scout
8078,1137-41-3,"Methanone, (4-aminophenyl)phenyl-",TRUE, CAS,2, Scout
8079,1137-42-4,"Methanone, (4-hydroxyphenyl)phenyl-",TRUE, CAS,2, Scout
8081,1138-52-9,"Phenol, 3,5-bis(1,1-dimethylethyl)-",FALSE, ,0, 
8083,1139-30-6,"5-Oxatricyclo[8.2.0.04,6]dodecane, 4,12,12-trimethyl-9-methylene-, (1R,4R,6R,10S)-",TRUE, CAS,3, Scout
8084,1141-38-4,"2,6-Naphthalenedicarboxylic acid",TRUE, CAS,3, Scout
8085,1141-59-9,"1,3-Benzenediol, 4-[2-(2-pyridinyl)diazenyl]-",TRUE, CAS,2, Scout
8086,1141-88-4,"Benzenamine, 2,2'-dithiobis-",TRUE, CAS,1, Scout
8088,1142-39-8,"Benzoic acid, 4-(hexyloxy)-",FALSE, ,0, 
8089,1143-72-2,"Methanone, phenyl(2,3,4-trihydroxyphenyl)-",TRUE, CAS,3, Scout
8091,1144-74-7,"Methanone, (4-nitrophenyl)phenyl-",TRUE, CAS,1, Scout
8094,1148-79-4,"2,2':6',2''-Terpyridine",TRUE, CAS,2, Scout
8095,1149-16-2,"Phenol, 2,2'-(1,2-ethanediylidenedinitrilo)bis-",TRUE, CAS,2, Scout
8097,1152-57-4,"Propanedioic acid, 1,3-dicyclohexyl ester",FALSE, ,0, 
8099,1153-05-05,"Arsine oxide, triphenyl-",FALSE, ,0, 
8101,1154-59-2,"Benzamide, 3,5-dichloro-N-(3,4-dichlorophenyl)-2-hydroxy-",TRUE, CAS,2, Scout
8106,1156-51-0,"Cyanic acid, C,C'-[(1-methylethylidene)di-4,1-phenylene] ester",TRUE, CAS,2, Scout
8107,1159-53-1,"Benzenamine, 4-methyl-N,N-bis(4-methylphenyl)-",FALSE, ,0, 
8110,1163-19-5,"Benzene, 1,1'-oxybis[2,3,4,5,6-pentabromo-",TRUE, CAS,3, Scout
8111,1166-52-5,"Benzoic acid, 3,4,5-trihydroxy-, dodecyl ester",TRUE, CAS,2, Scout
8112,1170-02-01,"Benzeneacetic acid, .alpha.,.alpha.'-(1,2-ethanediyldiimino)bis[2-hydroxy-",FALSE, ,0, 
8113,1171-47-7,"Benzoic acid, 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]bis-",TRUE, CAS,1, Scout
8114,1172-02-07,"Propanedinitrile, 2-(2,4,7-trinitro-9H-fluoren-9-ylidene)-",FALSE, ,0, 
8116,1172-76-5,"Disilane, 1,2-dimethyl-1,1,2,2-tetraphenyl-",FALSE, ,0, 
8117,1174-72-7,"Silicic acid (H4SiO4), tetraphenyl ester",FALSE, ,0, 
8119,1176-74-5,"Benzoic acid, 2-[(3,5-dibromo-4-hydroxyphenyl)(3,5-dibromo-4-oxo-2,5-cyclohexadien-1-ylidene)methyl]-, ethyl ester",TRUE, CAS,1, Scout
8120,1177-87-3,"Pregna-1,4-diene-3,20-dione, 21-(acetyloxy)-9-fluoro-11,17-dihydroxy-16-methyl-, (11.beta.,16.alpha.)-",TRUE, CAS,3, Scout
8121,1178-79-6,"Stannane, chlorotris(2-methyl-2-phenylpropyl)-",FALSE, ,0, 
8124,1182-66-7,"Cholest-5-en-3-ol (3.beta.)-, 3-nonanoate",TRUE, CAS,1, Scout
8125,1183-04-06,"Cholest-5-en-3-ol (3.beta.)-, 3-decanoate",FALSE, ,0, 
8126,1184-10-7,"2.lambda.5,4.lambda.5,6.lambda.5-1,3,5,2,4,6-Triazatriphosphorine, 2,2,4,4,6,6-hexaphenoxy-",TRUE, CAS,3, Scout
8128,1184-58-3,"Aluminum, chlorodimethyl-",TRUE, CAS,1, Scout
8130,1184-64-1,"Carbonic acid, copper(2+) salt (1:1)",TRUE, CAS,3, Scout
8131,1184-65-2,"Germane, trichloro-",TRUE, CAS,1, Scout
8132,1184-78-7,"Methanamine, N,N-dimethyl-, N-oxide",TRUE, CAS,1, Scout
8134,1185-53-1,"1,3-Propanediol, 2-amino-2-(hydroxymethyl)-, hydrochloride (1:1)",TRUE, CAS,3, Scout
8135,1185-55-3,"Silane, trimethoxymethyl-",TRUE, CAS,3, Scout
8136,1185-57-5,"1,2,3-Propanetricarboxylic acid, 2-hydroxy-, ammonium iron(3+) salt (1:?:?)",TRUE, CAS,3, Scout
8137,1185-59-7,"Ethanaminium, N,N,N-triethyl-, acetate (1:1)",TRUE, CAS,1, Scout
8138,1185-81-5,"Stannane, dibutylbis(dodecylthio)-",TRUE, CAS,3, Scout
8140,1186-50-1,"Neodymium, [.mu.-[ethanedioato(2-)-.kappa.O1,.kappa.O2':.kappa.O1',.kappa.O2]]bis[ethanedioato(2-)-.kappa.O1,.kappa.O2]di-",FALSE, ,0, 
8141,1187-03-07,"Urea, N,N,N',N'-tetraethyl-",FALSE, ,0, 
8142,1187-33-3,"Propanamide, N,N-dibutyl-",FALSE, ,0, 
8143,1187-42-4,"2-Butenedinitrile, 2,3-diamino-, (2Z)-",TRUE, CAS,3, Scout
8144,1187-58-2,"Propanamide, N-methyl-",FALSE, ,0, 
8145,1187-59-3,"2-Propenamide, N-methyl-",FALSE, ,0, 
8146,1187-93-5,"Ethene, 1,1,2-trifluoro-2-(trifluoromethoxy)-",TRUE, CAS,1, Scout
8147,1188-02-09,"Heptanoic acid, 2-methyl-",FALSE, ,0, 
